Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	GOSlim GOA Accession(s)	GOSlim GOA Description	HGNC symbol	Gene type
ENSG00000124216	49982999	49988886	1	GO:0005623	cell	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0005654	nucleoplasm	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0043226	organelle	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0048856	anatomical structure development	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0003674	molecular_function	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0030154	cell differentiation	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0003677	DNA binding	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0001071	nucleic acid binding transcription factor activity	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0009790	embryo development	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0048646	anatomical structure formation involved in morphogenesis	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0000003	reproduction	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0008150	biological_process	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0009058	biosynthetic process	SNAI1	protein_coding
ENSG00000124216	49982999	49988886	1	GO:0034641	cellular nitrogen compound metabolic process	SNAI1	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0055085	transmembrane transport	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0006810	transport	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0044281	small molecule metabolic process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0034641	cellular nitrogen compound metabolic process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005975	carbohydrate metabolic process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0008150	biological_process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005886	plasma membrane	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0003674	molecular_function	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0022857	transmembrane transporter activity	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005575	cellular_component	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005623	cell	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005622	intracellular	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005623	cell	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0022857	transmembrane transporter activity	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005575	cellular_component	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0006810	transport	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0006950	response to stress	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0055085	transmembrane transport	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005886	plasma membrane	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005975	carbohydrate metabolic process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0008150	biological_process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005737	cytoplasm	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0034641	cellular nitrogen compound metabolic process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0044281	small molecule metabolic process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0003674	molecular_function	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0005575	cellular_component	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0022857	transmembrane transporter activity	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0006810	transport	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0055085	transmembrane transport	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0008150	biological_process	SLC23A2	protein_coding
ENSG00000089057	4852356	5010293	-1	GO:0003674	molecular_function	SLC23A2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008283	cell proliferation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005737	cytoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005829	cytosol	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0009058	biosynthetic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007155	cell adhesion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0006950	response to stress	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0040011	locomotion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048870	cell motility	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0034641	cellular nitrogen compound metabolic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007165	signal transduction	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048856	anatomical structure development	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0030154	cell differentiation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003677	DNA binding	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0001071	nucleic acid binding transcription factor activity	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003674	molecular_function	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008150	biological_process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0002376	immune system process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005575	cellular_component	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005634	nucleus	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005623	cell	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005622	intracellular	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005654	nucleoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0043226	organelle	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005622	intracellular	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005623	cell	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005634	nucleus	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005694	chromosome	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0000228	nuclear chromosome	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005575	cellular_component	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0002376	immune system process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008150	biological_process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0009058	biosynthetic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0034641	cellular nitrogen compound metabolic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007165	signal transduction	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0030154	cell differentiation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0043226	organelle	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048646	anatomical structure formation involved in morphogenesis	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048856	anatomical structure development	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0001071	nucleic acid binding transcription factor activity	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003674	molecular_function	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003677	DNA binding	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007155	cell adhesion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0006950	response to stress	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005737	cytoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0043234	protein complex	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005829	cytosol	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0040011	locomotion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048870	cell motility	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008283	cell proliferation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008134	transcription factor binding	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005654	nucleoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005654	nucleoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0043226	organelle	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005623	cell	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005575	cellular_component	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005622	intracellular	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005634	nucleus	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0001071	nucleic acid binding transcription factor activity	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003674	molecular_function	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0002376	immune system process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008150	biological_process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003677	DNA binding	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007165	signal transduction	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048856	anatomical structure development	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0030154	cell differentiation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008283	cell proliferation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005737	cytoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007155	cell adhesion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0006950	response to stress	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0034641	cellular nitrogen compound metabolic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0040011	locomotion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048870	cell motility	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005829	cytosol	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0009058	biosynthetic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007165	signal transduction	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048856	anatomical structure development	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0030154	cell differentiation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0001071	nucleic acid binding transcription factor activity	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003674	molecular_function	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008150	biological_process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0002376	immune system process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003677	DNA binding	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007155	cell adhesion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005829	cytosol	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0040011	locomotion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048870	cell motility	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0009058	biosynthetic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0034641	cellular nitrogen compound metabolic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0006950	response to stress	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005737	cytoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008283	cell proliferation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005622	intracellular	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0043226	organelle	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005654	nucleoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005623	cell	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005575	cellular_component	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005634	nucleus	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0006950	response to stress	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0040011	locomotion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048870	cell motility	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008283	cell proliferation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0034641	cellular nitrogen compound metabolic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0009058	biosynthetic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007155	cell adhesion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005737	cytoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005829	cytosol	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005575	cellular_component	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005623	cell	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005634	nucleus	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005622	intracellular	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005654	nucleoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0043226	organelle	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007165	signal transduction	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048856	anatomical structure development	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0030154	cell differentiation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003677	DNA binding	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0002376	immune system process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008150	biological_process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0001071	nucleic acid binding transcription factor activity	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003674	molecular_function	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0001071	nucleic acid binding transcription factor activity	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003674	molecular_function	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007165	signal transduction	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048856	anatomical structure development	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0030154	cell differentiation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008150	biological_process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0002376	immune system process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0003677	DNA binding	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005829	cytosol	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0034641	cellular nitrogen compound metabolic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0040011	locomotion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0048870	cell motility	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0006950	response to stress	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0008283	cell proliferation	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005737	cytoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0009058	biosynthetic process	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0007155	cell adhesion	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0043226	organelle	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005654	nucleoplasm	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005634	nucleus	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005575	cellular_component	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005623	cell	NFATC2	protein_coding
ENSG00000101096	51386957	51562831	-1	GO:0005622	intracellular	NFATC2	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0003674	molecular_function	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0005575	cellular_component	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0005623	cell	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0022857	transmembrane transporter activity	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0006810	transport	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0055085	transmembrane transport	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0008150	biological_process	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0042592	homeostatic process	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0005886	plasma membrane	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0003674	molecular_function	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0022857	transmembrane transporter activity	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0005575	cellular_component	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0005623	cell	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0055085	transmembrane transport	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0042592	homeostatic process	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0008150	biological_process	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0006810	transport	SLC4A11	protein_coding
ENSG00000088836	3227417	3239190	-1	GO:0005886	plasma membrane	SLC4A11	protein_coding
